# comentario unicamente para diferenciar los archivos: trials B de optuna

number,value,datetime_start,datetime_complete,duration,params_colsample_bytree,params_learning_rate,params_max_depth,params_n_estimators,params_scale_pos_weight,params_subsample,state
74,0.5517212841062806,2026-07-24 16:47:37.987898,2026-07-24 16:47:38.758432,0 days 00:00:00.770534,0.967307014074761,0.04123861936412356,5,187,3.097771453429009,0.7975033027586371,COMPLETE
75,0.5173440789046554,2026-07-24 16:47:38.759156,2026-07-24 16:47:41.251463,0 days 00:00:02.492307,0.7010883327316322,0.02607499062801869,10,166,2.8445194896821193,0.7830170908184193,COMPLETE
76,0.5527577967850554,2026-07-24 16:47:41.252322,2026-07-24 16:47:41.924734,0 days 00:00:00.672412,0.7538699961778084,0.08924530398734005,6,213,2.9752423979264977,0.7175079678708426,COMPLETE
77,0.5469744428996154,2026-07-24 16:47:41.925466,2026-07-24 16:47:42.490582,0 days 00:00:00.565116,0.7945227240074042,0.13956400228200674,6,225,2.968936264406592,0.7732242249003649,COMPLETE
78,0.5488280256116432,2026-07-24 16:47:42.491350,2026-07-24 16:47:43.517728,0 days 00:00:01.026378,0.7534026936898465,0.038831890679732035,7,205,3.009940279729435,0.8180119710363176,COMPLETE
79,0.5092847457181974,2026-07-24 16:47:43.518555,2026-07-24 16:47:44.683323,0 days 00:00:01.164768,0.7338578458334333,0.021643755362902143,6,242,2.5364233398481955,0.7198383492131497,COMPLETE
80,0.5517280771712495,2026-07-24 16:47:44.684056,2026-07-24 16:47:45.463589,0 days 00:00:00.779533,0.7496156270896952,0.09981960833835911,6,139,2.878060594089167,0.800779567652884,COMPLETE
81,0.5513398819116627,2026-07-24 16:47:45.464406,2026-07-24 16:47:46.310962,0 days 00:00:00.846556,0.6856448235312284,0.06966724759023707,5,500,3.1643220367612988,0.7073309628595638,COMPLETE
82,0.5494974652449965,2026-07-24 16:47:46.311831,2026-07-24 16:47:47.265446,0 days 00:00:00.953615,0.7203974239540504,0.08814126772232245,6,211,3.293397567375104,0.686262768367785,COMPLETE
83,0.5508299076655022,2026-07-24 16:47:47.266549,2026-07-24 16:47:48.194538,0 days 00:00:00.927989,0.719206811707562,0.115338239944842,5,419,3.118740839491215,0.7600498188905956,COMPLETE
84,0.5492218690169272,2026-07-24 16:47:48.195357,2026-07-24 16:47:49.219985,0 days 00:00:01.024628,0.7441372784944036,0.06233892584554534,6,195,2.791924336304464,0.7029376847466954,COMPLETE
85,0.5451160640769643,2026-07-24 16:47:49.220817,2026-07-24 16:47:49.814644,0 days 00:00:00.593827,0.7642076861139675,0.10578195671282861,5,584,2.691348448816703,0.7353468022416806,COMPLETE
86,0.5525335387405864,2026-07-24 16:47:49.815353,2026-07-24 16:47:50.720768,0 days 00:00:00.905415,0.7731823044255797,0.0503496129522551,4,166,3.210541685029929,0.6741154045896182,COMPLETE
87,0.550105489255464,2026-07-24 16:47:50.721521,2026-07-24 16:47:51.586668,0 days 00:00:00.865147,0.668239570632714,0.09056541097166072,7,519,3.0058193380904825,0.6996076359135128,COMPLETE
88,0.5498551974939293,2026-07-24 16:47:51.587502,2026-07-24 16:47:52.558372,0 days 00:00:00.970870,0.8531292015017744,0.08309206261770881,6,272,3.522872308971343,0.7147463603968901,COMPLETE
89,0.5434419897395394,2026-07-24 16:47:52.559247,2026-07-24 16:47:54.107810,0 days 00:00:01.548563,0.6965760152531878,0.0301788802661585,8,250,2.925201213745294,0.7835735483417272,COMPLETE
90,0.5463739810262455,2026-07-24 16:47:54.108534,2026-07-24 16:47:55.104335,0 days 00:00:00.995801,0.7340636003843006,0.12326322733376749,7,556,3.4310321094901415,0.7265215275120329,COMPLETE
91,0.5525539583976419,2026-07-24 16:47:55.105170,2026-07-24 16:47:56.340486,0 days 00:00:01.235316,0.7635509456655855,0.03139125812008257,6,222,3.336213882089447,0.7419453279197851,COMPLETE
92,0.5531373445568227,2026-07-24 16:47:56.341191,2026-07-24 16:47:57.746002,0 days 00:00:01.404811,0.8118546732534974,0.034887130612268114,6,172,3.240334697051454,0.6956541521755744,COMPLETE
93,0.5530897895532496,2026-07-24 16:47:57.747119,2026-07-24 16:47:59.163761,0 days 00:00:01.416642,0.8305259305799856,0.034595954030593644,6,171,3.248473477190529,0.6900756830641277,COMPLETE
94,0.5535555648941507,2026-07-24 16:47:59.164577,2026-07-24 16:48:00.229951,0 days 00:00:01.065374,0.8317939380450485,0.03633694394400898,6,173,3.1100755761059546,0.6610096514431627,COMPLETE
95,0.5523327276384338,2026-07-24 16:48:00.231626,2026-07-24 16:48:01.472805,0 days 00:00:01.241179,0.8354794549210318,0.036175608333891676,6,171,3.236481939674354,0.6592216106490466,COMPLETE
96,0.5499887861683045,2026-07-24 16:48:01.473561,2026-07-24 16:48:02.529901,0 days 00:00:01.056340,0.8144443086316012,0.03321123193616215,6,123,3.0873248428315754,0.6360700496454895,COMPLETE
97,0.5525153371505854,2026-07-24 16:48:02.530605,2026-07-24 16:48:03.511684,0 days 00:00:00.981079,0.830271930420235,0.04384664490593056,6,140,3.1547749951238298,0.6682159657516767,COMPLETE
98,0.5503010552077005,2026-07-24 16:48:03.512408,2026-07-24 16:48:04.952339,0 days 00:00:01.439931,0.8037126959313372,0.027910553242577615,7,192,3.054968162383532,0.6905814147446189,COMPLETE
99,0.5533761595354054,2026-07-24 16:48:04.953079,2026-07-24 16:48:05.879544,0 days 00:00:00.926465,0.8636704342254463,0.047411281578414524,6,155,3.2693483616559393,0.6489394221589042,COMPLETE
100,0.5519013921659126,2026-07-24 16:48:05.880313,2026-07-24 16:48:06.750761,0 days 00:00:00.870448,0.8657557092888024,0.04706522505431004,6,176,3.26626260971055,0.6218062202824342,COMPLETE
101,0.5501734162300455,2026-07-24 16:48:06.751472,2026-07-24 16:48:07.504002,0 days 00:00:00.752530,0.8487336930916358,0.039569716513967505,6,146,3.687678664747746,0.6454758226127615,COMPLETE
102,0.551797383726898,2026-07-24 16:48:07.504851,2026-07-24 16:48:08.381648,0 days 00:00:00.876797,0.8855136324045338,0.03398211881732809,6,155,3.387113330729342,0.6803968712915351,COMPLETE
103,0.553033932042105,2026-07-24 16:48:08.382380,2026-07-24 16:48:09.272763,0 days 00:00:00.890383,0.8560154313238517,0.04177306344111071,6,205,3.2000856218116414,0.6637978076341353,COMPLETE
104,0.5515874228256044,2026-07-24 16:48:09.273511,2026-07-24 16:48:10.280092,0 days 00:00:01.006581,0.8795228861529633,0.03703068041109643,6,188,3.2117876137193493,0.6529482473951524,COMPLETE
105,0.5481133290122192,2026-07-24 16:48:10.280860,2026-07-24 16:48:11.216105,0 days 00:00:00.935245,0.8687107364879283,0.056293179817924026,7,162,3.4624197976121556,0.6407893094080563,COMPLETE
106,0.5517021292529969,2026-07-24 16:48:11.217030,2026-07-24 16:48:11.974884,0 days 00:00:00.757854,0.8425207180046086,0.04193963343598138,5,116,3.3344372105774513,0.6623405519028376,COMPLETE
107,0.5524216779045809,2026-07-24 16:48:11.975592,2026-07-24 16:48:13.508690,0 days 00:00:01.533098,0.8304817821254817,0.011561454287583855,6,205,3.5588154612401643,0.6788085305912293,COMPLETE
108,0.5508561204486693,2026-07-24 16:48:13.509517,2026-07-24 16:48:14.461373,0 days 00:00:00.951856,0.9003177513984356,0.04907028951426009,7,178,3.125428777801055,0.6180537861007277,COMPLETE
109,0.5524557931609944,2026-07-24 16:48:14.462361,2026-07-24 16:48:15.404816,0 days 00:00:00.942455,0.8523728224535999,0.044275189339308726,6,149,3.2474506287784997,0.6926557865666806,COMPLETE
110,0.5493396956415882,2026-07-24 16:48:15.405655,2026-07-24 16:48:16.266784,0 days 00:00:00.861129,0.9129948346371738,0.038596909897547105,5,229,2.9155162172742295,0.6734689363688318,COMPLETE
111,0.5539369012930181,2026-07-24 16:48:16.267985,2026-07-24 16:48:17.301956,0 days 00:00:01.033971,0.8125231849481124,0.04080736048492558,6,211,3.042000738442707,0.6972157315530118,COMPLETE
112,0.55163900603567,2026-07-24 16:48:17.302793,2026-07-24 16:48:18.128824,0 days 00:00:00.826031,0.8590560290308228,0.05265016227792107,6,237,3.0515149472539704,0.6290496286362234,COMPLETE
113,0.5434456338104088,2026-07-24 16:48:18.129594,2026-07-24 16:48:19.755101,0 days 00:00:01.625507,0.8152102413063687,0.03568746509578592,9,186,3.1662239833984325,0.6560104076735508,COMPLETE
114,0.5526793395967582,2026-07-24 16:48:19.755800,2026-07-24 16:48:20.575275,0 days 00:00:00.819475,0.796530661406611,0.040552600289676353,6,201,3.3086409735168907,0.6991554723417536,COMPLETE
115,0.5530912375518454,2026-07-24 16:48:20.575968,2026-07-24 16:48:21.392566,0 days 00:00:00.816598,0.8350500824080996,0.045869629618102474,6,218,3.09273367917885,0.6858450840857,COMPLETE
116,0.5494988180570547,2026-07-24 16:48:21.393348,2026-07-24 16:48:22.275915,0 days 00:00:00.882567,0.8367927928331579,0.04452613755738229,6,256,2.8256050850125667,0.9931901515715567,COMPLETE
117,0.5469896356523831,2026-07-24 16:48:22.276644,2026-07-24 16:48:23.406679,0 days 00:00:01.130035,0.8070599295127605,0.03212234024265462,7,215,3.024410798847979,0.6841947553136174,COMPLETE
118,0.5507684380158945,2026-07-24 16:48:23.407385,2026-07-24 16:48:24.190389,0 days 00:00:00.783004,0.930330626968602,0.04669961686764612,6,245,3.3935617644790526,0.6684221608864246,COMPLETE
119,0.5537160461875861,2026-07-24 16:48:24.190988,2026-07-24 16:48:25.416914,0 days 00:00:01.225926,0.8246802463451807,0.018507509667922018,6,227,3.1848517195885737,0.6500217745987564,COMPLETE
120,0.5474900826108443,2026-07-24 16:48:25.417597,2026-07-24 16:48:26.561446,0 days 00:00:01.143849,0.8225131446650263,0.015594613782733411,6,454,2.9798516665096724,0.6503258414756636,COMPLETE
121,0.5537925428080069,2026-07-24 16:48:26.562251,2026-07-24 16:48:27.766123,0 days 00:00:01.203872,0.8258837103443322,0.019800496862422374,6,223,3.187638769101309,0.6744831600181321,COMPLETE
122,0.5527286244968009,2026-07-24 16:48:27.766829,2026-07-24 16:48:29.083777,0 days 00:00:01.316948,0.8309087012189276,0.01776261470267931,6,289,2.8986201957831805,0.6915073417539679,COMPLETE
123,0.5528649466750443,2026-07-24 16:48:29.084501,2026-07-24 16:48:30.166924,0 days 00:00:01.082423,0.7890815607662862,0.022519695951935165,6,227,3.095148738441917,0.6780082574925966,COMPLETE
124,0.551810701898489,2026-07-24 16:48:30.167743,2026-07-24 16:48:31.023075,0 days 00:00:00.855332,0.842594408408757,0.0190166541521803,5,487,3.2666954102755774,0.7064322559265448,COMPLETE
125,0.5415363012439953,2026-07-24 16:48:31.023768,2026-07-24 16:48:32.202093,0 days 00:00:01.178325,0.8254918573677534,0.01791337044789407,6,221,4.557463108218734,0.6861405255900279,COMPLETE
126,0.5512602496389926,2026-07-24 16:48:32.202783,2026-07-24 16:48:33.242120,0 days 00:00:01.039337,0.8725006368036244,0.02485263424957634,6,133,3.17324534599503,0.6085851541714183,COMPLETE
127,0.547918735134008,2026-07-24 16:48:33.242853,2026-07-24 16:48:34.040320,0 days 00:00:00.797467,0.8114682572306144,0.020338357271636447,5,234,3.0588216988240875,0.6722797823191977,COMPLETE
128,0.5530576624786173,2026-07-24 16:48:34.041010,2026-07-24 16:48:35.574346,0 days 00:00:01.533336,0.8197246869037741,0.015129052607496966,7,265,3.434214048072236,0.6950471618321009,COMPLETE
129,0.5456324620096252,2026-07-24 16:48:35.575219,2026-07-24 16:48:36.941284,0 days 00:00:01.366065,0.7982837931816663,0.013590089088322729,6,195,4.087706216544521,0.8441242294294167,COMPLETE
130,0.5520899122701155,2026-07-24 16:48:36.942021,2026-07-24 16:48:38.071678,0 days 00:00:01.129657,0.8435715060469803,0.029495042494796425,6,214,3.3383800858687036,0.7105464478030894,COMPLETE
131,0.5517762790954198,2026-07-24 16:48:38.072409,2026-07-24 16:48:39.462864,0 days 00:00:01.390455,0.8343676981015052,0.015396240023504388,7,262,3.4426453885625965,0.6978628826454967,COMPLETE
132,0.5542312440004821,2026-07-24 16:48:39.463682,2026-07-24 16:48:41.034976,0 days 00:00:01.571294,0.7820651445583541,0.017061454593251233,7,253,3.242671061793508,0.6429018580068485,COMPLETE
133,0.5540394249994821,2026-07-24 16:48:41.035874,2026-07-24 16:48:42.515870,0 days 00:00:01.479996,0.790178677443589,0.016341281570975332,7,246,3.2426035828802235,0.6387122746923413,COMPLETE
134,0.5506570879632536,2026-07-24 16:48:42.516591,2026-07-24 16:48:43.897800,0 days 00:00:01.381209,0.7860412878210283,0.017652201040608433,7,245,3.160808314898189,0.6313344479975909,COMPLETE
135,0.5552086385249454,2026-07-24 16:48:43.899345,2026-07-24 16:48:45.423874,0 days 00:00:01.524529,0.8102863339904179,0.016688817634015748,7,281,3.11971285382666,0.6415273982682645,COMPLETE
136,0.5546822657444316,2026-07-24 16:48:45.424825,2026-07-24 16:48:47.647669,0 days 00:00:02.222844,0.7731092895032934,0.013752447753375382,8,280,3.304287555779937,0.6417118098914566,COMPLETE
137,0.5536080071857371,2026-07-24 16:48:47.648670,2026-07-24 16:48:49.477341,0 days 00:00:01.828671,0.7711527423358687,0.014275956205122856,8,276,3.3324948096250955,0.6423041329203185,COMPLETE
138,0.5542188008391241,2026-07-24 16:48:49.478189,2026-07-24 16:48:51.234204,0 days 00:00:01.756015,0.7800367503734592,0.01653788102629348,8,278,3.621347089783378,0.6407803592136881,COMPLETE
139,0.5524081030265138,2026-07-24 16:48:51.234915,2026-07-24 16:48:53.125900,0 days 00:00:01.890985,0.7762096479714661,0.01639829260257818,8,282,3.340659633586387,0.625179411372302,COMPLETE
140,0.5540162980140065,2026-07-24 16:48:53.126646,2026-07-24 16:48:54.955623,0 days 00:00:01.828977,0.7908280818923804,0.0139961266873309,8,299,3.284278424176461,0.6372889025981571,COMPLETE
141,0.5528971904513799,2026-07-24 16:48:54.956389,2026-07-24 16:48:56.640868,0 days 00:00:01.684479,0.7795841817102763,0.014260280144213211,8,303,3.493086175475384,0.6424336540583002,COMPLETE
142,0.5461985538682335,2026-07-24 16:48:56.641735,2026-07-24 16:48:58.459334,0 days 00:00:01.817599,0.7918676235507949,0.011779476756350585,8,327,3.3000047368231002,0.606811019659883,COMPLETE
143,0.5431378898109801,2026-07-24 16:48:58.460072,2026-07-24 16:49:01.179155,0 days 00:00:02.719083,0.8037496309099924,0.013006522217489906,9,275,3.2085709875200426,0.6395625537001035,COMPLETE
144,0.5527174757052284,2026-07-24 16:49:01.180071,2026-07-24 16:49:02.979193,0 days 00:00:01.799122,0.7674685152297879,0.01431456785251906,8,295,3.3836244474629567,0.6138300516369172,COMPLETE
145,0.5482442957299201,2026-07-24 16:49:02.980028,2026-07-24 16:49:05.110691,0 days 00:00:02.130663,0.7826990876818889,0.012504604664891804,8,252,3.1236135801370177,0.6485029353767786,COMPLETE
146,0.5535352459504002,2026-07-24 16:49:05.111456,2026-07-24 16:49:07.181405,0 days 00:00:02.069949,0.7985668982740489,0.01690270127311711,8,290,3.2768541874690063,0.6349235645938275,COMPLETE
147,0.5484362281568399,2026-07-24 16:49:07.182208,2026-07-24 16:49:09.071518,0 days 00:00:01.889310,0.7971290392446982,0.016637495399882574,8,311,3.2086478582341393,0.632578327636189,COMPLETE
148,0.553007528757273,2026-07-24 16:49:09.072341,2026-07-24 16:49:11.179562,0 days 00:00:02.107221,0.7830667505984964,0.015810797565726408,8,286,3.881348332416417,0.6399732686303902,COMPLETE
149,0.5382756748077316,2026-07-24 16:49:11.180388,2026-07-24 16:49:13.428965,0 days 00:00:02.248577,0.802544602533694,0.018684604831576194,9,272,3.1400015245758413,0.6563745332263158,COMPLETE
150,0.5388639874440045,2026-07-24 16:49:13.429673,2026-07-24 16:49:15.903430,0 days 00:00:02.473757,0.7604828882675889,0.010751160874226848,8,322,3.0050246093755986,0.6316826453669666,COMPLETE
151,0.5532016071223881,2026-07-24 16:49:15.904276,2026-07-24 16:49:18.024807,0 days 00:00:02.120531,0.8099598069807509,0.017088078261906708,8,354,3.266905658367294,0.647558651816808,COMPLETE
152,0.5539679837444721,2026-07-24 16:49:18.025517,2026-07-24 16:49:20.073596,0 days 00:00:02.048079,0.7748553154804771,0.013523795996936705,8,299,3.314353153276482,0.6228396501959834,COMPLETE
153,0.5522166869400711,2026-07-24 16:49:20.074580,2026-07-24 16:49:22.452196,0 days 00:00:02.377616,0.7737961046226985,0.013563949437958588,8,290,3.3538208571336177,0.6254417161307144,COMPLETE
154,0.5436365081198201,2026-07-24 16:49:22.453104,2026-07-24 16:49:24.103790,0 days 00:00:01.650686,0.7895122861419224,0.020173213129448725,8,260,3.1862012859170563,0.6143884456110923,COMPLETE
155,0.5532368396379611,2026-07-24 16:49:24.104779,2026-07-24 16:49:26.291431,0 days 00:00:02.186652,0.7672794708317929,0.01455974343385276,8,297,3.288153537864601,0.6380946954507425,COMPLETE
156,0.552990692585477,2026-07-24 16:49:26.292196,2026-07-24 16:49:28.621199,0 days 00:00:02.329003,0.7783839578421223,0.012494544804065472,8,277,3.400613308834789,0.6612475098823036,COMPLETE
157,0.5475892976489173,2026-07-24 16:49:28.622030,2026-07-24 16:49:30.711331,0 days 00:00:02.089301,0.7925345294494665,0.016184842345585468,8,337,3.0711098521836733,0.603563548792271,COMPLETE
158,0.5515231949052201,2026-07-24 16:49:30.712061,2026-07-24 16:49:33.088582,0 days 00:00:02.376521,0.8041270550399547,0.015074943906657392,9,313,3.607004057221525,0.6218456400761163,COMPLETE
159,0.5530530620771195,2026-07-24 16:49:33.089392,2026-07-24 16:49:35.355841,0 days 00:00:02.266449,0.7711873616522215,0.013571472671552448,8,250,3.4730373787921978,0.6520864163389078,COMPLETE
160,0.5530831540286366,2026-07-24 16:49:35.357021,2026-07-24 16:49:37.030415,0 days 00:00:01.673394,0.8186936584984195,0.018479311631273174,7,269,3.2142041188035573,0.6296025907849114,COMPLETE
161,0.5543046010537017,2026-07-24 16:49:37.031598,2026-07-24 16:49:38.924572,0 days 00:00:01.892974,0.7831385885467551,0.017005401439667903,7,239,3.293077807338855,0.6456318495281872,COMPLETE
162,0.5543000391427818,2026-07-24 16:49:38.925567,2026-07-24 16:49:40.360541,0 days 00:00:01.434974,0.7853167205810877,0.017113846091215516,7,236,3.2887287065355735,0.643060101236908,COMPLETE
163,0.5525446229285471,2026-07-24 16:49:40.361363,2026-07-24 16:49:41.786088,0 days 00:00:01.424725,0.7878832792136393,0.016577779235209873,7,241,3.3232739579402173,0.6430076407257302,COMPLETE
164,0.5513788048731499,2026-07-24 16:49:41.787030,2026-07-24 16:49:43.049693,0 days 00:00:01.262663,0.7793272236397388,0.01716726925587816,7,260,3.3547592765485175,0.6583568515878593,COMPLETE
165,0.5530091151747208,2026-07-24 16:49:43.050529,2026-07-24 16:49:45.174709,0 days 00:00:02.124180,0.7602078173333743,0.015711175080335513,8,280,3.254253359573316,0.6353416160639844,COMPLETE
166,0.5518499271766354,2026-07-24 16:49:45.175620,2026-07-24 16:49:46.543555,0 days 00:00:01.367935,0.7951963908331025,0.021337321871526094,7,239,3.1404066204047174,0.6247135406791651,COMPLETE
167,0.5512217498316822,2026-07-24 16:49:46.544372,2026-07-24 16:49:48.289134,0 days 00:00:01.744762,0.8124402785016911,0.014101526866552212,8,251,3.4139232051677078,0.6444229779855635,COMPLETE
168,0.553902247794955,2026-07-24 16:49:48.289930,2026-07-24 16:49:49.770335,0 days 00:00:01.480405,0.7987733827849846,0.019815037324732918,7,291,3.2945998841940844,0.6648843718249624,COMPLETE
169,0.5529899641047669,2026-07-24 16:49:49.771154,2026-07-24 16:49:51.319330,0 days 00:00:01.548176,0.7491219576376235,0.018114841090244763,7,303,3.5087297661335306,0.6641657559701881,COMPLETE
170,0.5528180251175779,2026-07-24 16:49:51.320043,2026-07-24 16:49:52.832620,0 days 00:00:01.512577,0.7731813264205523,0.019912878562739034,7,268,3.201531641678132,0.6500045057650086,COMPLETE
171,0.5533511640640499,2026-07-24 16:49:52.833475,2026-07-24 16:49:54.087044,0 days 00:00:01.253569,0.8027380945193916,0.015214649547032952,7,298,3.2864734638487105,0.6366630942327036,COMPLETE
172,0.5545930950613036,2026-07-24 16:49:54.088080,2026-07-24 16:49:55.713786,0 days 00:00:01.625706,0.7855200878285048,0.017485379214275846,7,289,3.3392427049400784,0.6560719574433357,COMPLETE
173,0.5539280892194604,2026-07-24 16:49:55.714543,2026-07-24 16:49:57.144833,0 days 00:00:01.430290,0.7850187968243302,0.01925176585459582,7,282,3.351022612282893,0.656499690933543,COMPLETE
174,0.5529228051025874,2026-07-24 16:49:57.145739,2026-07-24 16:49:58.759382,0 days 00:00:01.613643,0.7850238935599424,0.020829686661521445,7,284,3.3723468358172415,0.6544738203366731,COMPLETE
175,0.5525823282922556,2026-07-24 16:49:58.760226,2026-07-24 16:50:00.494574,0 days 00:00:01.734348,0.7675407845790108,0.01926441989386336,7,279,3.3338534422983757,0.6662562165437255,COMPLETE
176,0.5511600013896035,2026-07-24 16:50:00.495576,2026-07-24 16:50:02.134398,0 days 00:00:01.638822,0.7836652357391451,0.022291151274113605,7,316,3.558727967768484,0.6161493434860942,COMPLETE
177,0.5504705119618124,2026-07-24 16:50:02.135226,2026-07-24 16:50:03.760180,0 days 00:00:01.624954,0.7917490235612258,0.018281261037535506,7,233,3.4335196099475467,0.8917950140231176,COMPLETE
178,0.5518438160592892,2026-07-24 16:50:03.760984,2026-07-24 16:50:05.263151,0 days 00:00:01.502167,0.7772827270934947,0.017561497357884606,7,258,3.6640726358909204,0.6441524233734387,COMPLETE
179,0.553694547451224,2026-07-24 16:50:05.263921,2026-07-24 16:50:06.942060,0 days 00:00:01.678139,0.7606777510465885,0.01587125157413481,7,266,3.23998604206672,0.6702172689170806,COMPLETE
180,0.5532977005358422,2026-07-24 16:50:06.942999,2026-07-24 16:50:08.683799,0 days 00:00:01.740800,0.7591214481719367,0.016076513982691897,7,245,3.216728868893017,0.6762477731797919,COMPLETE
181,0.5479863917886283,2026-07-24 16:50:08.684674,2026-07-24 16:50:10.229419,0 days 00:00:01.544745,0.7638716294310516,0.012960709169038909,7,272,3.3321154359844165,0.6551547338388815,COMPLETE
182,0.5460341189557103,2026-07-24 16:50:10.230216,2026-07-24 16:50:11.574816,0 days 00:00:01.344600,0.7438057573325326,0.014608333394147917,7,305,3.2574500983578587,0.6690254393794284,COMPLETE
183,0.5525408291502233,2026-07-24 16:50:11.575538,2026-07-24 16:50:13.122129,0 days 00:00:01.546591,0.7756109093589643,0.019447243246656597,7,291,3.1718710352254473,0.6544716887511738,COMPLETE
184,0.5499799379982727,2026-07-24 16:50:13.122982,2026-07-24 16:50:14.855418,0 days 00:00:01.732436,0.7864147127073329,0.016994562456054026,7,228,3.386509129258943,0.9298988194403255,COMPLETE
185,0.5546970458240092,2026-07-24 16:50:14.856193,2026-07-24 16:50:16.489848,0 days 00:00:01.633655,0.7548911249733132,0.015832507263973887,7,264,3.313409421673644,0.6454694271289568,COMPLETE
186,0.5484310384064114,2026-07-24 16:50:16.490634,2026-07-24 16:50:17.911620,0 days 00:00:01.420986,0.7536828554667567,0.016040123763348128,7,255,3.763437137461747,0.660761352345623,COMPLETE
187,0.5538877467076744,2026-07-24 16:50:17.912403,2026-07-24 16:50:19.412617,0 days 00:00:01.500214,0.806958329149871,0.018119040587879973,7,266,3.2379449272464185,0.6476953642061012,COMPLETE
188,0.5525505771177569,2026-07-24 16:50:19.413334,2026-07-24 16:50:20.990161,0 days 00:00:01.576827,0.8055060684157369,0.01833597908546515,7,239,3.1685102292230796,0.6316058299078442,COMPLETE
189,0.5540537506417961,2026-07-24 16:50:20.991131,2026-07-24 16:50:22.602014,0 days 00:00:01.610883,0.8152424937199659,0.020027467099283817,7,283,3.306893041699262,0.6467715075256332,COMPLETE
190,0.5541086129148937,2026-07-24 16:50:22.602818,2026-07-24 16:50:24.501893,0 days 00:00:01.899075,0.7962986771297647,0.017339117220069967,7,284,3.441416879620518,0.6446427983579651,COMPLETE
191,0.5537594264059725,2026-07-24 16:50:24.502874,2026-07-24 16:50:26.208926,0 days 00:00:01.706052,0.7958321747127032,0.017584261162344905,7,297,3.427678715668706,0.6438146896952041,COMPLETE
192,0.55122870072332,2026-07-24 16:50:26.209728,2026-07-24 16:50:27.631460,0 days 00:00:01.421732,0.8101465724567701,0.01983861933145848,7,288,3.5062585106278936,0.6253203794006726,COMPLETE
193,0.5536397420439602,2026-07-24 16:50:27.632190,2026-07-24 16:50:29.152959,0 days 00:00:01.520769,0.7913343997348582,0.016800942100607032,7,281,3.303796725717443,0.6381088216112332,COMPLETE
194,0.5515258328146238,2026-07-24 16:50:29.153679,2026-07-24 16:50:30.620664,0 days 00:00:01.466985,0.7984858263196698,0.023467191337281573,7,266,3.3894711752904336,0.648514062180744,COMPLETE
195,0.5531506656681314,2026-07-24 16:50:30.621399,2026-07-24 16:50:32.034396,0 days 00:00:01.412997,0.817479233321813,0.020921269631616383,7,305,3.3059354411674406,0.6564376305502019,COMPLETE
196,0.5533778832381137,2026-07-24 16:50:32.035323,2026-07-24 16:50:33.698613,0 days 00:00:01.663290,0.7815527047246916,0.015284534091026687,7,255,3.2517067156673582,0.6275664337429775,COMPLETE
197,0.5535623301747145,2026-07-24 16:50:33.699429,2026-07-24 16:50:35.095598,0 days 00:00:01.396169,0.8097028489350756,0.01903772983713507,7,274,3.469236470926541,0.637512023878157,COMPLETE
198,0.5536719293899198,2026-07-24 16:50:35.096606,2026-07-24 16:50:36.753008,0 days 00:00:01.656402,0.8013384100093285,0.017492594146988248,7,288,3.3551729176878284,0.6460994808035784,COMPLETE
199,0.5529997429753023,2026-07-24 16:50:36.753780,2026-07-24 16:50:38.028039,0 days 00:00:01.274259,0.7868860232498042,0.015001814137406,7,263,3.2930502163430404,0.6629961475813908,COMPLETE
200,0.5541862499859108,2026-07-24 16:50:38.028771,2026-07-24 16:50:39.643970,0 days 00:00:01.615199,0.7942359627821349,0.01661672409146404,7,245,3.2305918430606195,0.6526913018200747,COMPLETE
201,0.5542101803280067,2026-07-24 16:50:39.644836,2026-07-24 16:50:41.113616,0 days 00:00:01.468780,0.7937951179223359,0.016484954514685332,7,246,3.251947397272823,0.6482085515071835,COMPLETE
202,0.5528737006646826,2026-07-24 16:50:41.114359,2026-07-24 16:50:42.684068,0 days 00:00:01.569709,0.7929323035044382,0.01645728327475457,7,247,3.2570511925833134,0.6343217257996985,COMPLETE
203,0.552274424892741,2026-07-24 16:50:42.685415,2026-07-24 16:50:44.262030,0 days 00:00:01.576615,0.7790195948490775,0.016734270662184858,7,279,3.403977189386438,0.6524041028169101,COMPLETE
204,0.5544039264162474,2026-07-24 16:50:44.262815,2026-07-24 16:50:45.744343,0 days 00:00:01.481528,0.799356983642304,0.01784273802756454,7,316,3.110902201596888,0.6441175719727643,COMPLETE
205,0.5540840573485432,2026-07-24 16:50:45.745036,2026-07-24 16:50:47.184791,0 days 00:00:01.439755,0.8010747794722594,0.017710185014573217,7,295,3.1117304243195183,0.6401717860283629,COMPLETE
206,0.5525402372860819,2026-07-24 16:50:47.185516,2026-07-24 16:50:48.923118,0 days 00:00:01.737602,0.7999536881647115,0.017515959402592898,7,319,3.0614432794379947,0.6211677024152628,COMPLETE
207,0.5524030887953562,2026-07-24 16:50:48.923947,2026-07-24 16:50:50.696924,0 days 00:00:01.772977,0.793152916643324,0.015576453981967888,7,337,3.12463364915724,0.637938160597274,COMPLETE
208,0.5449615445424538,2026-07-24 16:50:50.697886,2026-07-24 16:50:52.186042,0 days 00:00:01.488156,0.7863913946155306,0.013827413307929793,7,296,3.11915739682436,0.6300689209882061,COMPLETE
